model_key,mode,feature_bundle,selected_trial,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,single,low_plus_medium,1,"{""C"": 3.5879974986691985, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.6761795970533595,0.010362950454970444,0.9391349796713543,0.01469558892860129,0.6885645913613994,0.016868136713764432,0.7942950448040214,0.008511417656439662,0.1504579366014502,0.022607677742921807,0.5531914893617021,0.11941459745023215,0.23634956262576953,0.038511832314937273,0.1316204937057525,0.017004123272825338
lr,two-stage,low_plus_medium,1,"{""C"": 16.617230619519496, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.7005157125952083,0.007643999208801026,0.9297905754534352,0.010107893152449726,0.7253523551161206,0.014474826434212265,0.8147715920946782,0.00654653972029503,0.14153372052540694,0.019471976260603586,0.4539007092198582,0.09206209209749767,0.21558143366121651,0.03276769433868196,0.1276093804052462,0.019709957706150777
