repeat,fold,n_features,accuracy,open_precision,open_recall,open_f1,closed_precision,closed_recall,closed_f1,pr_auc_closed,model_key,mode,gate_type,selected_trial,feature_bundle,variant
2,3,33,0.8993506493506493,0.9278350515463918,0.9642857142857143,0.9457092819614711,0.4117647058823529,0.25,0.3111111111111111,0.23209145047098304,lr,two-stage,diagnostic,37,v2_lr2,minus_interactions
2,4,33,0.862012987012987,0.9233511586452763,0.925,0.9241748438893844,0.23636363636363636,0.23214285714285715,0.23423423423423423,0.2470532592767654,lr,two-stage,diagnostic,37,v2_lr2,minus_interactions
2,5,33,0.875,0.9244288224956063,0.9392857142857143,0.9317980513728964,0.2765957446808511,0.23214285714285715,0.2524271844660194,0.20075799972523667,lr,two-stage,diagnostic,37,v2_lr2,minus_interactions
1,1,34,0.8557536466774717,0.9228007181328546,0.9178571428571428,0.9203222918531782,0.23333333333333334,0.24561403508771928,0.23931623931623933,0.18830424640936977,rf,single,diagnostic,35,v2_rf_single,baseline
1,2,34,0.8784440842787682,0.9217391304347826,0.9464285714285714,0.933920704845815,0.2857142857142857,0.21052631578947367,0.24242424242424243,0.22505556477521813,rf,single,diagnostic,35,v2_rf_single,baseline
1,3,34,0.8782467532467533,0.9261862917398945,0.9410714285714286,0.933569530558016,0.2978723404255319,0.25,0.27184466019417475,0.22693776842244393,rf,single,diagnostic,35,v2_rf_single,baseline
1,4,34,0.8392857142857143,0.9229357798165138,0.8982142857142857,0.9104072398190045,0.19718309859154928,0.25,0.2204724409448819,0.16256113493934018,rf,single,diagnostic,35,v2_rf_single,baseline
1,5,34,0.862012987012987,0.924865831842576,0.9232142857142858,0.9240393208221627,0.24561403508771928,0.25,0.24778761061946902,0.13693604635571338,rf,single,diagnostic,35,v2_rf_single,baseline
2,1,34,0.8752025931928687,0.917098445595855,0.9482142857142857,0.932396839332748,0.23684210526315788,0.15789473684210525,0.18947368421052632,0.1621470496086919,rf,single,diagnostic,35,v2_rf_single,baseline
2,2,34,0.873581847649919,0.9213286713286714,0.9410714285714286,0.931095406360424,0.26666666666666666,0.21052631578947367,0.23529411764705882,0.2144144839832924,rf,single,diagnostic,35,v2_rf_single,baseline
2,3,34,0.8474025974025974,0.9283088235294118,0.9017857142857143,0.9148550724637681,0.2361111111111111,0.30357142857142855,0.265625,0.1721397730617843,rf,single,diagnostic,35,v2_rf_single,baseline
2,4,34,0.8555194805194806,0.9197860962566845,0.9214285714285714,0.9206066012488849,0.2,0.19642857142857142,0.1981981981981982,0.17041257110103986,rf,single,diagnostic,35,v2_rf_single,baseline
2,5,34,0.8717532467532467,0.9226713532513181,0.9375,0.9300265721877768,0.2553191489361702,0.21428571428571427,0.23300970873786409,0.161256178657931,rf,single,diagnostic,35,v2_rf_single,baseline
1,1,31,0.7277147487844409,0.9375,0.75,0.8333333333333334,0.17159763313609466,0.5087719298245614,0.25663716814159293,0.2616705560953605,rf,single,diagnostic,35,v2_rf_single,minus_spatial
1,2,31,0.7649918962722853,0.9386892177589852,0.7928571428571428,0.8596321393998064,0.19444444444444445,0.49122807017543857,0.27860696517412936,0.3205395841370805,rf,single,diagnostic,35,v2_rf_single,minus_spatial
1,3,31,0.762987012987013,0.9404255319148936,0.7892857142857143,0.858252427184466,0.1917808219178082,0.5,0.27722772277227725,0.3194461277474099,rf,single,diagnostic,35,v2_rf_single,minus_spatial
1,4,31,0.75,0.9246861924686193,0.7892857142857143,0.8516377649325626,0.14492753623188406,0.35714285714285715,0.20618556701030927,0.21640692679352783,rf,single,diagnostic,35,v2_rf_single,minus_spatial
1,5,31,0.7207792207792207,0.9199134199134199,0.7589285714285714,0.8317025440313112,0.12337662337662338,0.3392857142857143,0.18095238095238095,0.21027961300196513,rf,single,diagnostic,35,v2_rf_single,minus_spatial
2,1,31,0.7358184764991896,0.9232409381663113,0.7732142857142857,0.8415937803692906,0.14189189189189189,0.3684210526315789,0.2048780487804878,0.24853822103527318,rf,single,diagnostic,35,v2_rf_single,minus_spatial
2,2,31,0.7633711507293355,0.93125,0.7982142857142858,0.8596153846153847,0.17518248175182483,0.42105263157894735,0.24742268041237114,0.32238971752816953,rf,single,diagnostic,35,v2_rf_single,minus_spatial
2,3,31,0.7483766233766234,0.9411764705882353,0.7714285714285715,0.8478900883218842,0.18471337579617833,0.5178571428571429,0.27230046948356806,0.3196602352054013,rf,single,diagnostic,35,v2_rf_single,minus_spatial
2,4,31,0.75,0.9432314410480349,0.7714285714285715,0.8487229862475442,0.189873417721519,0.5357142857142857,0.2803738317757009,0.28695636296710003,rf,single,diagnostic,35,v2_rf_single,minus_spatial
2,5,31,0.7142857142857143,0.9266666666666666,0.7446428571428572,0.8257425742574257,0.13855421686746988,0.4107142857142857,0.2072072072072072,0.19000315291519201,rf,single,diagnostic,35,v2_rf_single,minus_spatial
1,1,30,0.8427876823338736,0.9247706422018349,0.9,0.9122171945701357,0.2222222222222222,0.2807017543859649,0.24806201550387597,0.18273786554740562,rf,single,diagnostic,35,v2_rf_single,minus_category
1,2,30,0.8784440842787682,0.9159519725557461,0.9535714285714286,0.9343832020997376,0.23529411764705882,0.14035087719298245,0.17582417582417584,0.20350130782634815,rf,single,diagnostic,35,v2_rf_single,minus_category
1,3,30,0.875,0.9214659685863874,0.9428571428571428,0.9320388349514563,0.2558139534883721,0.19642857142857142,0.2222222222222222,0.19131406097325027,rf,single,diagnostic,35,v2_rf_single,minus_category
1,4,30,0.8262987012987013,0.9202226345083488,0.8857142857142857,0.902638762511374,0.16883116883116883,0.23214285714285715,0.19548872180451127,0.16440928782888345,rf,single,diagnostic,35,v2_rf_single,minus_category
1,5,30,0.8311688311688312,0.916058394160584,0.8964285714285715,0.9061371841155235,0.14705882352941177,0.17857142857142858,0.16129032258064516,0.13289704246634748,rf,single,diagnostic,35,v2_rf_single,minus_category
2,1,30,0.8703403565640194,0.9123711340206185,0.9482142857142857,0.9299474605954466,0.17142857142857143,0.10526315789473684,0.13043478260869565,0.1562433935012472,rf,single,diagnostic,35,v2_rf_single,minus_category
2,2,30,0.8654781199351702,0.9133448873483535,0.9410714285714286,0.9270008795074758,0.175,0.12280701754385964,0.14432989690721648,0.17914818808283392,rf,single,diagnostic,35,v2_rf_single,minus_category
2,3,30,0.8506493506493507,0.9349442379182156,0.8982142857142857,0.9162112932604736,0.2692307692307692,0.375,0.31343283582089554,0.17765627695051886,rf,single,diagnostic,35,v2_rf_single,minus_category
2,4,30,0.8571428571428571,0.9184397163120568,0.925,0.9217081850533808,0.19230769230769232,0.17857142857142858,0.18518518518518517,0.15805041345225973,rf,single,diagnostic,35,v2_rf_single,minus_category
2,5,30,0.875,0.9185441941074524,0.9464285714285714,0.9322779243623571,0.23076923076923078,0.16071428571428573,0.18947368421052632,0.16555909203817237,rf,single,diagnostic,35,v2_rf_single,minus_category
1,1,28,0.8492706645056726,0.9207207207207208,0.9125,0.9165919282511211,0.20967741935483872,0.22807017543859648,0.2184873949579832,0.18170742996008676,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
1,2,28,0.873581847649919,0.9198606271777003,0.9428571428571428,0.9312169312169312,0.2558139534883721,0.19298245614035087,0.22,0.2170268023909696,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
1,3,28,0.8717532467532467,0.9226713532513181,0.9375,0.9300265721877768,0.2553191489361702,0.21428571428571427,0.23300970873786409,0.19542992354759392,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
1,4,28,0.8311688311688312,0.9206642066420664,0.8910714285714286,0.9056261343012704,0.17567567567567569,0.23214285714285715,0.2,0.1473337344440969,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
1,5,28,0.8506493506493507,0.9178571428571428,0.9178571428571428,0.9178571428571428,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.131495694986116,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
2,1,28,0.8687196110210696,0.9150779896013865,0.9428571428571428,0.9287598944591029,0.2,0.14035087719298245,0.16494845360824742,0.15915529067502163,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
2,2,28,0.86709886547812,0.920774647887324,0.9339285714285714,0.9273049645390071,0.24489795918367346,0.21052631578947367,0.22641509433962265,0.18944968191532177,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
2,3,28,0.8587662337662337,0.9230769230769231,0.9214285714285714,0.9222520107238605,0.22807017543859648,0.23214285714285715,0.23008849557522124,0.1853953821982665,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
2,4,28,0.8587662337662337,0.9200710479573713,0.925,0.9225289403383793,0.20754716981132076,0.19642857142857142,0.2018348623853211,0.15948470052045505,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
2,5,28,0.8701298701298701,0.9225352112676056,0.9357142857142857,0.9290780141843972,0.25,0.21428571428571427,0.23076923076923078,0.15578884091028955,rf,single,diagnostic,35,v2_rf_single,minus_source_provenance
1,1,28,0.8573743922204214,0.9214285714285714,0.9214285714285714,0.9214285714285714,0.22807017543859648,0.22807017543859648,0.22807017543859648,0.17038691254978902,rf,single,diagnostic,35,v2_rf_single,minus_temporal
1,2,28,0.8768233387358185,0.9186851211072664,0.9482142857142857,0.9332161687170475,0.2564102564102564,0.17543859649122806,0.20833333333333334,0.20775999429114012,rf,single,diagnostic,35,v2_rf_single,minus_temporal
1,3,28,0.875,0.9229422066549913,0.9410714285714286,0.9319186560565871,0.26666666666666666,0.21428571428571427,0.2376237623762376,0.20459127200330526,rf,single,diagnostic,35,v2_rf_single,minus_temporal
1,4,28,0.8441558441558441,0.9202898550724637,0.9071428571428571,0.9136690647482014,0.1875,0.21428571428571427,0.2,0.15011529340357102,rf,single,diagnostic,35,v2_rf_single,minus_temporal
1,5,28,0.8636363636363636,0.9204946996466431,0.9303571428571429,0.9253996447602132,0.22,0.19642857142857142,0.20754716981132076,0.13219085548903065,rf,single,diagnostic,35,v2_rf_single,minus_temporal
2,1,28,0.8687196110210696,0.9122203098106713,0.9464285714285714,0.9290096406660824,0.16666666666666666,0.10526315789473684,0.12903225806451613,0.153562780648559,rf,single,diagnostic,35,v2_rf_single,minus_temporal
2,2,28,0.86709886547812,0.9149305555555556,0.9410714285714286,0.9278169014084507,0.1951219512195122,0.14035087719298245,0.16326530612244897,0.18308206459975468,rf,single,diagnostic,35,v2_rf_single,minus_temporal
2,3,28,0.8506493506493507,0.9254545454545454,0.9089285714285714,0.9171171171171171,0.22727272727272727,0.26785714285714285,0.2459016393442623,0.1728479654935154,rf,single,diagnostic,35,v2_rf_single,minus_temporal
2,4,28,0.8603896103896104,0.9143356643356644,0.9339285714285714,0.9240282685512368,0.1590909090909091,0.125,0.14,0.15574232283234848,rf,single,diagnostic,35,v2_rf_single,minus_temporal
2,5,28,0.8652597402597403,0.9176882661996497,0.9357142857142857,0.9266136162687887,0.2,0.16071428571428573,0.1782178217821782,0.15573796368148896,rf,single,diagnostic,35,v2_rf_single,minus_temporal
1,1,20,0.8557536466774717,0.9124343257443083,0.9303571428571429,0.9213085764809903,0.15217391304347827,0.12280701754385964,0.13592233009708737,0.15563057348543602,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
1,2,20,0.8719611021069692,0.909710391822828,0.9535714285714286,0.9311246730601569,0.13333333333333333,0.07017543859649122,0.09195402298850575,0.18092921905375736,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
1,3,20,0.8652597402597403,0.9133448873483535,0.9410714285714286,0.9270008795074758,0.15384615384615385,0.10714285714285714,0.12631578947368421,0.16271101871620447,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
1,4,20,0.8295454545454546,0.9143897996357013,0.8964285714285715,0.9053201082055906,0.13432835820895522,0.16071428571428573,0.14634146341463414,0.13462293943706666,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
1,5,20,0.8392857142857143,0.9123434704830053,0.9107142857142857,0.9115281501340483,0.12280701754385964,0.125,0.12389380530973451,0.10700180571707568,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
2,1,20,0.8654781199351702,0.9063032367972743,0.95,0.927637314734089,0.06666666666666667,0.03508771929824561,0.04597701149425287,0.1399546596856825,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
2,2,20,0.8622366288492707,0.9073756432246999,0.9446428571428571,0.9256342957130359,0.08823529411764706,0.05263157894736842,0.06593406593406594,0.16191098896074044,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
2,3,20,0.8376623376623377,0.9197080291970803,0.9,0.9097472924187726,0.17647058823529413,0.21428571428571427,0.1935483870967742,0.15219996868083566,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
2,4,20,0.862012987012987,0.9073756432246999,0.9446428571428571,0.9256342957130359,0.06060606060606061,0.03571428571428571,0.0449438202247191,0.1277384998683465,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
2,5,20,0.8782467532467533,0.9159519725557461,0.9535714285714286,0.9343832020997376,0.21212121212121213,0.125,0.15730337078651685,0.12880480985865467,rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact
1,1,33,0.8508914100486223,0.9239130434782609,0.9107142857142857,0.9172661870503597,0.23076923076923078,0.2631578947368421,0.2459016393442623,0.18438915167512832,rf,single,diagnostic,35,v2_rf_single,minus_interactions
1,2,33,0.8768233387358185,0.9186851211072664,0.9482142857142857,0.9332161687170475,0.2564102564102564,0.17543859649122806,0.20833333333333334,0.21524635241194806,rf,single,diagnostic,35,v2_rf_single,minus_interactions
1,3,33,0.8766233766233766,0.9201388888888888,0.9464285714285714,0.9330985915492958,0.25,0.17857142857142858,0.20833333333333334,0.20931966866205065,rf,single,diagnostic,35,v2_rf_single,minus_interactions
1,4,33,0.8441558441558441,0.9233576642335767,0.9035714285714286,0.9133574007220217,0.20588235294117646,0.25,0.22580645161290322,0.16544987821249507,rf,single,diagnostic,35,v2_rf_single,minus_interactions
1,5,33,0.8522727272727273,0.9210053859964094,0.9160714285714285,0.918531781557744,0.2033898305084746,0.21428571428571427,0.20869565217391303,0.13336882798381353,rf,single,diagnostic,35,v2_rf_single,minus_interactions
2,1,33,0.8719611021069692,0.9125214408233276,0.95,0.9308836395450568,0.17647058823529413,0.10526315789473684,0.13186813186813187,0.1616486477654396,rf,single,diagnostic,35,v2_rf_single,minus_interactions
2,2,33,0.8719611021069692,0.9197207678883071,0.9410714285714286,0.9302736098852604,0.25,0.19298245614035087,0.21782178217821782,0.20483746891687693,rf,single,diagnostic,35,v2_rf_single,minus_interactions
2,3,33,0.8392857142857143,0.9276437847866419,0.8928571428571429,0.9099181073703366,0.22077922077922077,0.30357142857142855,0.2556390977443609,0.18079823765931818,rf,single,diagnostic,35,v2_rf_single,minus_interactions
2,4,33,0.862012987012987,0.9159369527145359,0.9339285714285714,0.9248452696728559,0.17777777777777778,0.14285714285714285,0.15841584158415842,0.15972470515731993,rf,single,diagnostic,35,v2_rf_single,minus_interactions
2,5,33,0.8701298701298701,0.9210526315789473,0.9375,0.9292035398230089,0.2391304347826087,0.19642857142857142,0.21568627450980393,0.16266054773784144,rf,single,diagnostic,35,v2_rf_single,minus_interactions
