model_key,mode,gate_type,feature_bundle,selected_trial,params_json,category_top_k,dataset_top_k,cluster_top_k,threshold,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,20,20,0.5,0.7481052712819325,0.022491040416437735,0.9343525089745324,0.00896102151098604,0.7773809523809523,0.02338914607665298,0.8484862605536783,0.015160771790199132,0.17216821638688729,0.02849863670737205,0.45758145363408526,0.07624773534886348,0.24975880139168347,0.04009714966298339,0.26388767682735026,0.05230569976009288
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,20,30,0.5,0.7448607983048826,0.01675090219047991,0.9362532745613268,0.008673364016863076,0.7717857142857142,0.01795449652811883,0.845969705411683,0.011373169426776075,0.17403512020809547,0.023825823674814128,0.4776733500417711,0.07548885655731287,0.2548287984472531,0.0353657546576316,0.26378689454864546,0.05305617365101169
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,20,45,0.5,0.7425873694107082,0.022213605838460757,0.936513162763601,0.009384749714967278,0.7688095238095237,0.022894934036488235,0.8442379315409229,0.015134221614992957,0.17412656272512184,0.026423932933196358,0.4823308270676691,0.0785216139075467,0.25549672701127424,0.03863867342737335,0.2594107919596014,0.04857732371188753
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,20,60,0.5,0.7326362724255756,0.02286190358256454,0.9364074072083312,0.008411614399928213,0.7571428571428572,0.02399333807765904,0.8370906358322979,0.015848216500441582,0.16940965969329477,0.024923204479707712,0.4893901420217209,0.06972287635101354,0.25133419446975697,0.035501467748466325,0.2578256731156301,0.045945817757360286
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,30,20,0.5,0.7481052712819325,0.022491040416437735,0.9343525089745324,0.00896102151098604,0.7773809523809523,0.02338914607665298,0.8484862605536783,0.015160771790199132,0.17216821638688729,0.02849863670737205,0.45758145363408526,0.07624773534886348,0.24975880139168347,0.04009714966298339,0.26388767682735026,0.05230569976009288
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,30,30,0.5,0.7448607983048826,0.01675090219047991,0.9362532745613268,0.008673364016863076,0.7717857142857142,0.01795449652811883,0.845969705411683,0.011373169426776075,0.17403512020809547,0.023825823674814128,0.4776733500417711,0.07548885655731287,0.2548287984472531,0.0353657546576316,0.26378689454864546,0.05305617365101169
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,30,45,0.5,0.7425873694107082,0.022213605838460757,0.936513162763601,0.009384749714967278,0.7688095238095237,0.022894934036488235,0.8442379315409229,0.015134221614992957,0.17412656272512184,0.026423932933196358,0.4823308270676691,0.0785216139075467,0.25549672701127424,0.03863867342737335,0.2594107919596014,0.04857732371188753
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,30,60,0.5,0.7326362724255756,0.02286190358256454,0.9364074072083312,0.008411614399928213,0.7571428571428572,0.02399333807765904,0.8370906358322979,0.015848216500441582,0.16940965969329477,0.024923204479707712,0.4893901420217209,0.06972287635101354,0.25133419446975697,0.035501467748466325,0.2578256731156301,0.045945817757360286
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,40,20,0.5,0.7481052712819325,0.022491040416437735,0.9343525089745324,0.00896102151098604,0.7773809523809523,0.02338914607665298,0.8484862605536783,0.015160771790199132,0.17216821638688729,0.02849863670737205,0.45758145363408526,0.07624773534886348,0.24975880139168347,0.04009714966298339,0.26388767682735026,0.05230569976009288
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,40,30,0.5,0.7448607983048826,0.01675090219047991,0.9362532745613268,0.008673364016863076,0.7717857142857142,0.01795449652811883,0.845969705411683,0.011373169426776075,0.17403512020809547,0.023825823674814128,0.4776733500417711,0.07548885655731287,0.2548287984472531,0.0353657546576316,0.26378689454864546,0.05305617365101169
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,40,45,0.5,0.7425873694107082,0.022213605838460757,0.936513162763601,0.009384749714967278,0.7688095238095237,0.022894934036488235,0.8442379315409229,0.015134221614992957,0.17412656272512184,0.026423932933196358,0.4823308270676691,0.0785216139075467,0.25549672701127424,0.03863867342737335,0.2594107919596014,0.04857732371188753
