threshold,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,model_key,mode,gate_type,feature_bundle,selected_trial,params_json,category_top_k,dataset_top_k,cluster_top_k,selection_rationale
0.39,0.8856800816687364,0.013391691555984932,0.9271780218084469,0.00534096584417439,0.9486904761904762,0.013048618314185493,0.9377686614494652,0.007586501684064604,0.344839262164834,0.07838654630422777,0.2601921470342523,0.054300920549880026,0.2943709676235588,0.05889209212180226,0.2594107919596014,0.04857732371188753,rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,5,45,Diagnostic gate-pass candidate selected.
