model_key,mode,trial,feature_bundle,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
rf,single,1,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": null, ""min_samples_leaf"": 3, ""min_samples_split"": 5, ""n_estimators"": 723}",0.8786450988233808,0.007075659785301857,0.9092632528061022,0.0019521017024191763,0.9625,0.010164463907684072,0.9350897620365781,0.004127392987348322,0.10545856273543901,0.04619935618488568,0.04617794486215539,0.02674536012520364,0.06301412653064546,0.0325568338694093,0.09900968124019802,0.003924510973143687
rf,single,2,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""max_features"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6, ""n_estimators"": 361}",0.8737797048980195,0.005253867309344143,0.9085141615250617,0.0019102035792160179,0.9574999999999999,0.006719602757938156,0.9323492775302864,0.0029934991223694645,0.090515935677226,0.042432214199034826,0.042606516290726815,0.02141079301778408,0.05750986335032071,0.02766886224343417,0.09862166542083939,0.007420997038937756
rf,single,3,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 6, ""n_estimators"": 773}",0.8669730998337156,0.01105349803838407,0.9141129382685615,0.0061811335012886765,0.9421428571428571,0.011550686877711588,0.9278691136790332,0.006270096547368368,0.1690835839946647,0.0644130983398994,0.12080200501253131,0.06651456257092159,0.13921915482891092,0.06619455252367552,0.1688519025760178,0.020369151581338615
rf,single,4,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": null, ""min_samples_leaf"": 2, ""min_samples_split"": 3, ""n_estimators"": 600}",0.8780041676313962,0.00444006383825051,0.9089071457913048,0.0014286533626816289,0.9621428571428572,0.004711037842240312,0.9347625105109838,0.002541696493164454,0.10039688966004756,0.03111224061536449,0.04254385964912281,0.014212703108219834,0.05959370710590223,0.0192947894058357,0.122629122486057,0.01960299418976395
rf,single,5,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 6, ""n_estimators"": 521}",0.869567345134606,0.004112221782050207,0.9204508331326199,0.0034856656858244985,0.9375,0.008820777882306018,0.9288578030084498,0.00271089577310553,0.23491130718021475,0.027292995400582463,0.19467418546365914,0.05121298008648182,0.211534876947721,0.042362476903080155,0.17376358302467249,0.00823059049420225
rf,single,6,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""min_samples_split"": 9, ""n_estimators"": 273}",0.8627507419646804,0.013513169709016058,0.9125354361816574,0.0015225908272150004,0.9389285714285716,0.016498299232073004,0.9254704001623664,0.007994623630937104,0.15396942520575826,0.04249258385582854,0.106203007518797,0.028876487773942132,0.12330602614772594,0.025936704224695805,0.16535732656223603,0.020486144652350345
rf,single,7,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": null, ""min_samples_leaf"": 4, ""min_samples_split"": 3, ""n_estimators"": 421}",0.8724846871119156,0.006633899145226837,0.9083932749635103,0.0019301370125284906,0.9560714285714285,0.0088640526042792,0.9315976640358663,0.0038931511595663303,0.08294134570431905,0.04488313730094854,0.042606516290726815,0.023930408072153898,0.05598602506263217,0.030865008088606448,0.10448472140625428,0.01643999389351106
rf,single,8,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 6, ""n_estimators"": 254}",0.873786019491044,0.00478116054846517,0.9087855998193246,0.0013726736953499725,0.9571428571428571,0.0058684559732696505,0.932327866774289,0.0028019469599558896,0.09491161616161617,0.02898973401213043,0.046052631578947366,0.018068593745410397,0.061758126900536094,0.02243759088557209,0.10619276020035857,0.013296145760737735
rf,single,9,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 807}",0.8805978867162011,0.007137381218065875,0.9077773058107754,0.0018649373804869064,0.9667857142857142,0.007371345514482221,0.9363415173660685,0.004017601656288907,0.07306644880174291,0.042157320146364814,0.024874686716791976,0.01419363102552278,0.03681573139404465,0.02078864715186594,0.13291379895543554,0.016264156196235974
rf,single,10,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 8, ""n_estimators"": 637}",0.8815687553937147,0.004852290311379112,0.9086959913942468,0.001527182144527013,0.9667857142857142,0.005369034420847448,0.9368337543819385,0.002718478879027698,0.09366666666666668,0.06518691075157139,0.03527568922305764,0.0247676877766024,0.0510385109114249,0.03546428931796689,0.10102915303731663,0.008702558968786647
