model_key,mode,feature_bundle,selected_trial,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
rf,single,low_plus_medium,31,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 6, ""n_estimators"": 597}",0.8565822616065728,0.022604838648239017,0.9228316084886082,0.0037562482617326475,0.9190476190476189,0.02799771208663607,0.92069738949546,0.013891450844999619,0.2364134724749505,0.04430658831050153,0.23657059314954057,0.048136161726273954,0.2319681196495953,0.030481929368600644,0.18898783149777787,0.025951146570930134
