model_key,mode,feature_bundle,selected_trial,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lightgbm,single,low_plus_medium,4,"{""class_weight"": ""balanced"", ""colsample_bytree"": 0.9032350960341495, ""learning_rate"": 0.012106766445987193, ""min_child_samples"": 68, ""n_estimators"": 263, ""num_leaves"": 111, ""reg_lambda"": 0.5117430300313628, ""subsample"": 0.852665759648826}",0.8122318929045024,0.07629520471450786,0.9109106779198792,0.006444839223047408,0.8800000000000001,0.09786018417241252,0.8919276392300086,0.0527667730420056,0.08909100465786102,0.03748649181777445,0.13968253968253969,0.1448874320426332,0.09532261124202797,0.06107880416085833,0.14496533950232143,0.02106881232207552
lightgbm,two-stage,low_plus_medium,22,"{""class_weight"": ""balanced"", ""colsample_bytree"": 0.9743759290802504, ""learning_rate"": 0.013296043304226877, ""min_child_samples"": 61, ""n_estimators"": 216, ""num_leaves"": 85, ""reg_lambda"": 0.18828505956270378, ""subsample"": 0.6337972875294081}",0.832996905849418,0.06622759546612526,0.9107754714323828,0.005853054933876261,0.9053571428571429,0.08537382781737314,0.9056892453356603,0.04408480757974441,0.08876744414606029,0.039161106735871094,0.11482873851294902,0.13043144790965225,0.0848912296278414,0.06429868242927493,0.14453843942528258,0.020882165593134126
