threshold,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,model_key,mode,gate_type,feature_bundle,selected_trial,params_json,category_top_k,dataset_top_k,cluster_top_k
0.48,0.8820044623124039,0.010287235391566944,0.9198262890139904,0.0029862011878947605,0.9532142857142857,0.011920228048770458,0.9361834334027417,0.005929636792460906,0.28052990312575987,0.05154455927808443,0.175,0.03267946827742176,0.21310747245314435,0.03182888756169137,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.49,0.8795172142822062,0.01100710970368107,0.9200901093087757,0.0029681189252305238,0.9498809523809525,0.012119491992975637,0.9347114183267043,0.006322371333692268,0.27419034296880074,0.05745023761615248,0.1809106098579783,0.030244378137406384,0.21581204374322446,0.03228548861329094,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.5,0.8776789660906356,0.01065147137309248,0.9207104528352678,0.0028099376233918965,0.9469047619047618,0.011763446978129167,0.9335891039837259,0.006142486148497221,0.27129464137530357,0.05197748410008825,0.19035087719298247,0.028908147544699486,0.22187185831755993,0.030985356266352806,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.51,0.8750833175468509,0.010537705776439595,0.9213709893325468,0.00318691766492421,0.9429761904761905,0.011321422312351174,0.9320160742899116,0.006082696750265321,0.2660615378236007,0.050390376760936814,0.20098162071846287,0.03308362972645688,0.22756406727983627,0.03567590845524942,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.52,0.8720556455969745,0.010559128223157927,0.9217063744248523,0.0032334098380160992,0.9389285714285714,0.01150273555160111,0.9302032922689626,0.0061354654297127,0.2587686172296546,0.044757484390808434,0.20806182121971595,0.03403989249143977,0.22931972670514889,0.03434439911024775,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.53,0.8680541230784342,0.009629856943569147,0.9220646206832032,0.0034605663882848084,0.9336904761904762,0.010511304787925772,0.9278101278087889,0.005621865356979879,0.24907442840543445,0.038161448690109616,0.21635338345864666,0.036392273417641965,0.23053576823067254,0.033596051625256425,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.54,0.8638357995327203,0.011195377963658252,0.9231014422510022,0.003804068545956486,0.9273809523809524,0.011874962704321434,0.9251989641783397,0.006562301074795747,0.24629839313923763,0.0409521820904715,0.23287385129490396,0.03951670267785952,0.23837328837039226,0.03656803195044735,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.55,0.8579958534172473,0.012708488703316827,0.9234078459394991,0.0041065802068546075,0.92,0.013076826884246202,0.9216586633460243,0.007464919434430208,0.23646698575167605,0.04363448852590599,0.24233500417710943,0.041000600649247196,0.2383469449966929,0.038724499540095374,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.56,0.851939807896048,0.013739696568315201,0.9243175948466746,0.004175079667425096,0.9116666666666667,0.014224073363089378,0.9178988565857586,0.008170302182383057,0.23051929521741013,0.04034588507889363,0.2588972431077694,0.04048815101936207,0.24294073685899165,0.03722300114245877,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.57,0.8450183123197711,0.015192607505727778,0.9255922006960147,0.0049823530602970695,0.9019047619047618,0.01538157893460687,0.9135365068214354,0.009086873711132759,0.22569968330529017,0.04392342884278457,0.28015873015873016,0.04845637797641621,0.24912855178849108,0.04349756463791166,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.58,0.8348530453878914,0.018417717030080494,0.9255641178554221,0.00525148664239264,0.8897619047619048,0.019359060995574787,0.9072135117647167,0.011230952124686363,0.2121762258653366,0.04333557738483411,0.2895572263993317,0.05122060267338704,0.2437687854899098,0.04368493551171693,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.59,0.8264170999179103,0.01914199177737798,0.925475356291031,0.005345521990522429,0.8797619047619047,0.020241596335818533,0.9019323401473467,0.011785477218672999,0.20179880835815356,0.04089456447086422,0.2967000835421888,0.05101631690962849,0.239149951154299,0.04223889144136811,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.6,0.8121392788734767,0.0199210447042158,0.9264105565498277,0.005675434158955436,0.8616666666666666,0.021781485407932205,0.89272813173749,0.012620657472912546,0.19095903662207864,0.035572404398469565,0.3203216374269005,0.05560576810107385,0.2383316152240981,0.040255826889034244,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.61,0.8000273632364393,0.020299917389007053,0.9272540501551731,0.006508976512916924,0.8463095238095237,0.022714086052831168,0.8847683759252211,0.013154084030727993,0.1834259935453938,0.03407819153880906,0.3403926482873851,0.06502307174394481,0.23753273182424361,0.041826817885652824,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.62,0.787050874571134,0.026032131649577905,0.9288250780155259,0.00681597808032122,0.8291666666666665,0.029799975650205396,0.8758777669914469,0.017518597871674063,0.1801417605435651,0.03187419429091433,0.3688178780284043,0.06755434681539309,0.24099243402131604,0.04009889426747532,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
