batch_id,labeled_cumulative,labeled_this_round,n_auto_accept,n_review,n_defer,auto_label_precision,auto_conf_mean,auto_conf_median,auto_conf_10pct,auto_conf_90pct,test_closed_pr_auc,test_closed_f1,test_closed_precision,test_closed_recall
0,247,247,196,51,0,0.17346938775510204,0.9038682722493454,0.8807970779778824,0.8807970779778824,0.9525741268224333,0.15518170295998418,0.174496644295302,0.09737827715355805,0.8387096774193549
1,504,257,206,51,0,0.19902912621359223,0.9030967436383255,0.8807970779778824,0.8807970779778824,0.9525741268224333,0.15518170295998418,0.174496644295302,0.09737827715355805,0.8387096774193549
2,758,254,203,51,0,0.16748768472906403,0.901304806219183,0.8807970779778824,0.8807970779778824,0.9525741268224333,0.15518170295998418,0.174496644295302,0.09737827715355805,0.8387096774193549
3,1031,273,222,51,0,0.14864864864864866,0.8995496402886212,0.8807970779778824,0.8807970779778824,0.9525741268224333,0.15518170295998418,0.174496644295302,0.09737827715355805,0.8387096774193549
4,1283,252,201,51,0,0.0945273631840796,0.899366264743637,0.8807970779778824,0.8807970779778824,0.9525741268224333,0.15518170295998418,0.174496644295302,0.09737827715355805,0.8387096774193549
5,1547,264,213,51,0,0.13615023474178403,0.8979831319265781,0.8807970779778824,0.8807970779778824,0.9525741268224333,0.15518170295998418,0.174496644295302,0.09737827715355805,0.8387096774193549
