model_key,mode,gate_type,feature_bundle,selected_trial,params_json,category_top_k,dataset_top_k,cluster_top_k,threshold,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,passes_gate
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",50,5,70,0.5,0.9070958485058971,0.004624841443660576,0.9124847448238627,0.0024940707670372177,0.9929761904761905,0.003158690276528941,0.9510284449329475,0.0024588094598643096,0.4623809523809524,0.2236785330956023,0.05436507936507936,0.027000061249726738,0.09620740216486401,0.046227872019570196,0.21642257336062104,0.03264032705984024,False
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",50,10,70,0.5,0.9070958485058971,0.004624841443660576,0.9124847448238627,0.0024940707670372177,0.9929761904761905,0.003158690276528941,0.9510284449329475,0.0024588094598643096,0.4623809523809524,0.2236785330956023,0.05436507936507936,0.027000061249726738,0.09620740216486401,0.046227872019570196,0.21642257336062104,0.03264032705984024,False
rf,single,diagnostic,low_plus_medium,14,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""min_samples_split"": 6, ""n_estimators"": 375}",50,5,70,0.5,0.8469574185943715,0.024526056996191176,0.926464015798686,0.006169764593156287,0.9033333333333334,0.02979426811818699,0.9144697225000525,0.015183913655227836,0.23722821410821085,0.04994488920352888,0.2874477861319967,0.06871740510135589,0.25581440601899985,0.04596297084198436,0.20627715343500957,0.03313619588084199,True
rf,single,diagnostic,low_plus_medium,14,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""min_samples_split"": 6, ""n_estimators"": 375}",50,10,70,0.5,0.8469574185943715,0.024526056996191176,0.926464015798686,0.006169764593156287,0.9033333333333334,0.02979426811818699,0.9144697225000525,0.015183913655227836,0.23722821410821085,0.04994488920352888,0.2874477861319967,0.06871740510135589,0.25581440601899985,0.04596297084198436,0.20627715343500957,0.03313619588084199,True
