model_key,mode,feature_bundle,selected_trial,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,single,low_plus_medium,34,"{""C"": 0.22313377196144082, ""class_weight"": null, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.900065426199948,0.011209984847052188,0.910218916022823,0.0022443738953134176,0.9873809523809522,0.011889275641663229,0.9472028280897326,0.0062621626617823615,0.34691839025172355,0.3015930168809323,0.03310359231411863,0.02036667497311393,0.057356164041025344,0.035418084675223706,0.16015506733984783,0.032602467917873995
lr,two-stage,low_plus_medium,36,"{""C"": 0.013289234657930875, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.862211019666449,0.015761432676796396,0.9222862923017594,0.003549997643420609,0.9264285714285713,0.019421917628126787,0.9242395324738184,0.009465414830335429,0.24072578328126742,0.04152757538752774,0.22472848788638264,0.04198519691062467,0.22927443246737375,0.032205718451353886,0.18540036760515125,0.028816068506331644
lightgbm,single,low_plus_medium,11,"{""class_weight"": ""balanced"", ""colsample_bytree"": 0.9187268353300647, ""learning_rate"": 0.013867545951737233, ""min_child_samples"": 42, ""n_estimators"": 573, ""num_leaves"": 17, ""reg_lambda"": 1.1522300070727418, ""scale_pos_weight"": null, ""subsample"": 0.9317714459530946}",0.858642572986171,0.023757462924282817,0.9115800188549801,0.005351635989439234,0.9353571428571429,0.034257180586976334,0.9229024489951084,0.014920046923274168,0.11466256769561171,0.04907414183276501,0.09692982456140348,0.08638968746211874,0.09806124890824854,0.061853809579102914,0.14543400434155168,0.016942440740336025
lightgbm,two-stage,low_plus_medium,40,"{""class_weight"": ""balanced"", ""colsample_bytree"": 0.8538161059807189, ""learning_rate"": 0.010543568260610304, ""min_child_samples"": 72, ""n_estimators"": 325, ""num_leaves"": 37, ""reg_lambda"": 0.6930483645409388, ""scale_pos_weight"": null, ""subsample"": 0.7813119666000653}",0.8341884344720649,0.06273426704379458,0.9109666751709775,0.006124947804056959,0.9066666666666666,0.08211300354678255,0.9065982270576192,0.04120003155886032,0.08646660448389695,0.04331223965462715,0.114766081871345,0.13385863136725257,0.08382755159119344,0.06694303462735864,0.1537982115613033,0.023422499743216346
rf,single,low_plus_medium,14,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 4, ""n_estimators"": 365}",0.8652395686431343,0.015838993496918956,0.9220170549721523,0.003958168970885004,0.930357142857143,0.017544888978038596,0.9260886551760471,0.00935260852154269,0.246544577295387,0.05037398748825239,0.21879699248120305,0.03926973875697611,0.2297446996117874,0.038086071397984624,0.17878171708833715,0.023162923728577603
xgboost,single,low_plus_medium,12,"{""colsample_bytree"": 0.9938274433003016, ""learning_rate"": 0.09886267623469866, ""max_depth"": 5, ""min_child_weight"": 9.841300147940792, ""n_estimators"": 677, ""reg_lambda"": 8.05375224724506, ""scale_pos_weight"": 1.2400601720175615, ""subsample"": 0.9606567414265754}",0.8830863625839314,0.006495761837535732,0.9090200289504163,0.0018637709181592624,0.9682142857142857,0.0069985421222376444,0.9376724750942665,0.003677964613754579,0.10567244626270066,0.051570322277224676,0.03780284043441939,0.020337097154570105,0.05530244020670756,0.028974938839175523,0.13392501349125555,0.019291430230675994
xgboost,two-stage,low_plus_medium,32,"{""colsample_bytree"": 0.9861663813926942, ""learning_rate"": 0.10190099535966621, ""max_depth"": 4, ""min_child_weight"": 9.672219209999383, ""n_estimators"": 331, ""reg_lambda"": 5.14380200512991, ""scale_pos_weight"": 1.754225086326463, ""subsample"": 0.8145951695009003}",0.892061153325335,0.005232451447420268,0.9086800702741562,0.0016968638051456843,0.979642857142857,0.0054476481850702614,0.9428212279808348,0.0028971126870779838,0.09804992650967884,0.08451464071455547,0.022410192147034252,0.019853313848822458,0.03620305399112133,0.03165061090962732,0.09814556423958654,0.019517020001080024
