model_key,mode,gate_type,selected_trial,feature_bundle,variant,n_features,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,delta_closed_f1_vs_baseline,delta_pr_auc_closed_vs_baseline
lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only,54.0,0.8586838809488728,0.02463854822205752,0.9228938047460696,0.003012621798126431,0.9214285714285715,0.028212025225902125,0.9219530994351091,0.014840369798121904,0.2464735028724933,0.063352468696548,0.23583959899749374,0.03276702742381319,0.23684100327420032,0.038735828726616926,0.19331052328123235,0.02649254945217765,0.004145956067315826,0.0021637741825653867
lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins,51.0,0.8364473047212109,0.03675087843046577,0.9221618904359417,0.0027006941576133716,0.8955357142857144,0.04259780163437582,0.9081585581339582,0.022951332206305162,0.21198823953257104,0.060060529077200095,0.250093984962406,0.031698641487436716,0.22303542948172153,0.034813412680172615,0.1849609190287133,0.025023112769194004,-0.009659617725162967,-0.006185830069953657
lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous,53.0,0.8882193373887052,0.01143721159185099,0.9182381202050376,0.0031306340186295126,0.9626785714285713,0.01180328776404338,0.9399029145702752,0.006423299822301336,0.30279633527912936,0.09377795720756948,0.14893483709273184,0.03188484386934384,0.19694061339483301,0.042138620836548214,0.20672572626114216,0.028740349697541454,-0.035754433812051484,0.015578977162475194
lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only,54.0,0.8499234355595782,0.029044306929711675,0.9227359744624085,0.00325490691142729,0.9110714285714285,0.033147013286206006,0.916578263716843,0.017760034232852207,0.23052306054951982,0.06102176158392958,0.24295112781954886,0.033826535870402866,0.23205050305280314,0.039847846379914606,0.18913919256503325,0.02680426720830358,-0.0006445441540813557,-0.0020075565336337142
lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts,44.0,0.8864352017512471,0.009317986082576548,0.916837635891093,0.002942109522971338,0.9623214285714287,0.01263826591372891,0.9389756824611639,0.005444281286389913,0.268938867728078,0.056493398164842015,0.13305137844611528,0.03774563450390304,0.17459825389500525,0.03550795062142526,0.19877791269620917,0.03251689599412589,-0.05809679331187925,0.0076311635975422065
lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates,49.0,0.8648490286051065,0.021389402999146094,0.9226814371054015,0.0032251579676702944,0.9291071428571428,0.0247957215285712,0.9257196569080026,0.012730274083244187,0.2576790208472448,0.06487464135412321,0.22697368421052633,0.0370372439617191,0.23705691792216704,0.03909379876329587,0.1890224915263573,0.03063989771806492,0.004361870715282545,-0.0021242575723096624
lr,single,diagnostic,22,low_plus_medium,minus_name_lexical,50.0,0.8403576164516198,0.027018107354500935,0.9242667133606808,0.0025833413576568692,0.8978571428571428,0.03201163691470937,0.9105779412334339,0.01682008577594276,0.2191936791455044,0.04584900536921616,0.26932957393483703,0.03892335523892284,0.23792715725340755,0.03108887892063005,0.19358682010676326,0.025572903655677093,0.0052321100465230475,0.0024400710080962895
lr,single,diagnostic,22,low_plus_medium,minus_brand_only,54.0,0.8505727862089287,0.024828061025342213,0.9228071141301084,0.0033042462248070816,0.9117857142857144,0.028327080142290618,0.9170515986456348,0.015114797614083304,0.2280254126784122,0.05486579908001796,0.24295112781954886,0.03475643881636514,0.23176120453876675,0.038232831005418605,0.18988156039011717,0.026177978215759127,-0.0009338426681177459,-0.0012651887085498026
lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal,54.0,0.8129254457050245,0.034126502626981005,0.9217624287381161,0.0032964591675944217,0.8676785714285714,0.03865112467672202,0.8935021402151182,0.021317873737084738,0.18138418614929105,0.0488396122133417,0.2695488721804511,0.02851090630694862,0.21254878901050658,0.03457522564403153,0.1659468197431886,0.03128945128817318,-0.020146258196377914,-0.02519992935547838
lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact,53.0,0.857061556757667,0.02379064938140327,0.9232098320770319,0.003136627413512279,0.919107142857143,0.027058727702868046,0.920963984294749,0.014333902437551416,0.2434318925764165,0.060468352136685985,0.24116541353383458,0.03292390400420029,0.23861723213382194,0.03936909703469698,0.19401930863469735,0.02748929314877412,0.0059221849269374405,0.0028725595360303835
