repeat,fold,n_features,accuracy,open_precision,open_recall,open_f1,closed_precision,closed_recall,closed_f1,pr_auc_closed,model_key,mode,gate_type,selected_trial,feature_bundle,variant
1,2,54,0.8638573743922204,0.9219858156028369,0.9285714285714286,0.9252669039145908,0.24528301886792453,0.22807017543859648,0.23636363636363636,0.19251460004341203,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
1,3,54,0.8701298701298701,0.9240282685512368,0.9339285714285714,0.9289520426287744,0.26,0.23214285714285715,0.24528301886792453,0.20430514035303649,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
1,4,54,0.8457792207792207,0.918918918918919,0.9107142857142857,0.9147982062780269,0.18032786885245902,0.19642857142857142,0.18803418803418803,0.17905845239508686,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
1,5,54,0.8425324675324676,0.9201451905626135,0.9053571428571429,0.9126912691269127,0.18461538461538463,0.21428571428571427,0.19834710743801653,0.14855554571394608,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
2,1,54,0.8752025931928687,0.9185441941074524,0.9464285714285714,0.9322779243623571,0.25,0.17543859649122806,0.20618556701030927,0.1499531274160048,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
2,2,54,0.8865478119935171,0.9253472222222222,0.9517857142857142,0.9383802816901409,0.34146341463414637,0.24561403508771928,0.2857142857142857,0.2200081162342402,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
2,3,54,0.8831168831168831,0.9265734265734266,0.9464285714285714,0.9363957597173145,0.3181818181818182,0.25,0.28,0.21016033001418657,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
2,4,54,0.810064935064935,0.9235181644359465,0.8625,0.8919667590027701,0.17204301075268819,0.2857142857142857,0.21476510067114093,0.21973708665832947,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
2,5,54,0.827922077922078,0.9219330855018587,0.8857142857142857,0.9034608378870674,0.1794871794871795,0.25,0.208955223880597,0.18355258130445803,lr,single,diagnostic,22,low_plus_medium,minus_source_ohe_only
1,1,51,0.8719611021069692,0.9271758436944938,0.9321428571428572,0.9296527159394479,0.2962962962962963,0.2807017543859649,0.2882882882882883,0.22388273387650964,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
1,2,51,0.8541329011345219,0.9226618705035972,0.9160714285714285,0.9193548387096774,0.22950819672131148,0.24561403508771928,0.23728813559322035,0.1876786752107621,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
1,3,51,0.8425324675324676,0.923217550274223,0.9017857142857143,0.912375790424571,0.2028985507246377,0.25,0.224,0.18863913118334819,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
1,4,51,0.823051948051948,0.9199255121042831,0.8821428571428571,0.9006381039197813,0.16455696202531644,0.23214285714285715,0.1925925925925926,0.16546201835852273,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
1,5,51,0.8295454545454546,0.9205175600739371,0.8892857142857142,0.9046321525885559,0.17333333333333334,0.23214285714285715,0.1984732824427481,0.14516962852772503,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
2,1,51,0.8752025931928687,0.9185441941074524,0.9464285714285714,0.9322779243623571,0.25,0.17543859649122806,0.20618556701030927,0.14323834291850454,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
2,2,51,0.8833063209076175,0.9250871080139372,0.9482142857142857,0.9365079365079365,0.32558139534883723,0.24561403508771928,0.28,0.20776847841886825,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
2,3,51,0.8311688311688312,0.9237918215613383,0.8875,0.9052823315118397,0.19230769230769232,0.26785714285714285,0.22388059701492538,0.19181266679686435,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
2,4,51,0.7564935064935064,0.9183673469387755,0.8035714285714286,0.8571428571428571,0.12698412698412698,0.2857142857142857,0.17582417582417584,0.20557322516338417,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
2,5,51,0.797077922077922,0.9223300970873787,0.8482142857142857,0.8837209302325582,0.15841584158415842,0.2857142857142857,0.20382165605095542,0.19038428983264444,lr,single,diagnostic,22,low_plus_medium,minus_temporal_recency_bins
1,1,53,0.893030794165316,0.9215017064846417,0.9642857142857143,0.9424083769633508,0.3548387096774194,0.19298245614035087,0.25,0.2405095969970147,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
1,2,53,0.899513776337115,0.9191919191919192,0.975,0.9462738301559792,0.391304347826087,0.15789473684210525,0.225,0.21942955338739456,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
1,3,53,0.8896103896103896,0.9169491525423729,0.9660714285714286,0.9408695652173913,0.2692307692307692,0.125,0.17073170731707318,0.2227427693971692,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
1,4,53,0.8717532467532467,0.9139414802065404,0.9482142857142857,0.9307624890446976,0.17142857142857143,0.10714285714285714,0.13186813186813187,0.17887710504969084,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
1,5,53,0.8782467532467533,0.9159519725557461,0.9535714285714286,0.9343832020997376,0.21212121212121213,0.125,0.15730337078651685,0.16679296277366196,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
2,1,53,0.873581847649919,0.9126712328767124,0.9517857142857142,0.9318181818181818,0.18181818181818182,0.10526315789473684,0.13333333333333333,0.1653803632413921,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
2,2,53,0.9027552674230146,0.9180602006688964,0.9803571428571428,0.9481865284974094,0.42105263157894735,0.14035087719298245,0.21052631578947367,0.2072500453569338,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
2,3,53,0.9058441558441559,0.9211409395973155,0.9803571428571428,0.9498269896193772,0.45,0.16071428571428573,0.23684210526315788,0.2454155043491562,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
2,4,53,0.8863636363636364,0.9209621993127147,0.9571428571428572,0.9387040280210157,0.29411764705882354,0.17857142857142858,0.2222222222222222,0.23384518277268201,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
2,5,53,0.8814935064935064,0.9220103986135182,0.95,0.9357959542656112,0.28205128205128205,0.19642857142857142,0.23157894736842105,0.18701417928632613,lr,single,diagnostic,22,low_plus_medium,minus_temporal_continuous
1,1,54,0.8768233387358185,0.9275618374558304,0.9375,0.9325044404973357,0.3137254901960784,0.2807017543859649,0.2962962962962963,0.22771159896254886,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
1,2,54,0.8411669367909238,0.92,0.9035714285714286,0.9117117117117117,0.19402985074626866,0.22807017543859648,0.20967741935483872,0.18391505908166156,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
1,3,54,0.8636363636363636,0.9234875444839857,0.9267857142857143,0.9251336898395722,0.24074074074074073,0.23214285714285715,0.23636363636363636,0.20614023216155233,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
1,4,54,0.836038961038961,0.9195612431444241,0.8982142857142857,0.9087624209575429,0.17391304347826086,0.21428571428571427,0.192,0.1760213897877701,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
1,5,54,0.8409090909090909,0.92,0.9035714285714286,0.9117117117117117,0.18181818181818182,0.21428571428571427,0.19672131147540983,0.14937064064686528,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
2,1,54,0.8752025931928687,0.9185441941074524,0.9464285714285714,0.9322779243623571,0.25,0.17543859649122806,0.20618556701030927,0.15161327878916248,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
2,2,54,0.8784440842787682,0.9261862917398945,0.9410714285714286,0.933569530558016,0.3125,0.2631578947368421,0.2857142857142857,0.22142785871000037,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
2,3,54,0.8798701298701299,0.9278169014084507,0.9410714285714286,0.9343971631205674,0.3125,0.26785714285714285,0.28846153846153844,0.20737990885232008,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
2,4,54,0.7873376623376623,0.9214145383104125,0.8375,0.8774555659494855,0.14953271028037382,0.2857142857142857,0.19631901840490798,0.20376380578013936,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
2,5,54,0.8198051948051948,0.9227871939736346,0.875,0.8982584784601283,0.17647058823529413,0.26785714285714285,0.2127659574468085,0.16404815287831218,lr,single,diagnostic,22,low_plus_medium,minus_temporal_diversity_only
1,1,44,0.8833063209076175,0.9163822525597269,0.9589285714285715,0.93717277486911,0.25806451612903225,0.14035087719298245,0.18181818181818182,0.2362552887205204,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
1,2,44,0.8978930307941653,0.9190556492411467,0.9732142857142857,0.9453599306157849,0.375,0.15789473684210525,0.2222222222222222,0.20846438216874594,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
1,3,44,0.8928571428571429,0.9158249158249159,0.9714285714285714,0.9428076256499134,0.2727272727272727,0.10714285714285714,0.15384615384615385,0.18633576089705078,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
1,4,44,0.8847402597402597,0.9151103565365025,0.9625,0.938207136640557,0.2222222222222222,0.10714285714285714,0.14457831325301204,0.18212898595594978,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
1,5,44,0.8814935064935064,0.9148211243611585,0.9589285714285715,0.9363557105492589,0.20689655172413793,0.10714285714285714,0.1411764705882353,0.15470305158530062,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
2,1,44,0.880064829821718,0.911864406779661,0.9607142857142857,0.9356521739130435,0.18518518518518517,0.08771929824561403,0.11904761904761904,0.13829591763530164,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
2,2,44,0.8978930307941653,0.9148580968280468,0.9785714285714285,0.9456427955133736,0.3333333333333333,0.10526315789473684,0.16,0.19713286114262157,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
2,3,44,0.8961038961038961,0.9175084175084175,0.9732142857142857,0.9445407279029463,0.3181818181818182,0.125,0.1794871794871795,0.23635363689999023,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
2,4,44,0.8668831168831169,0.9222614840989399,0.9321428571428572,0.9271758436944938,0.24,0.21428571428571427,0.22641509433962265,0.23728299252811616,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
2,5,44,0.8831168831168831,0.9206896551724137,0.9535714285714286,0.9368421052631579,0.2777777777777778,0.17857142857142858,0.21739130434782608,0.21082624942849476,lr,single,diagnostic,22,low_plus_medium,minus_contact_presence_counts
1,1,49,0.8849270664505673,0.9281961471103327,0.9464285714285714,0.9372236958443855,0.34782608695652173,0.2807017543859649,0.3106796116504854,0.22391001766986068,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
1,2,49,0.8865478119935171,0.9209621993127147,0.9571428571428572,0.9387040280210157,0.3142857142857143,0.19298245614035087,0.2391304347826087,0.19921145173704355,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
1,3,49,0.875,0.9244288224956063,0.9392857142857143,0.9317980513728964,0.2765957446808511,0.23214285714285715,0.2524271844660194,0.18207465620858715,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
1,4,49,0.8457792207792207,0.9174147217235189,0.9125,0.9149507609668756,0.1694915254237288,0.17857142857142858,0.17391304347826086,0.16707689772638068,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
1,5,49,0.849025974025974,0.9207207207207208,0.9125,0.9165919282511211,0.19672131147540983,0.21428571428571427,0.20512820512820512,0.15415963532751004,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
2,1,49,0.8703403565640194,0.9181184668989547,0.9410714285714286,0.9294532627865961,0.23255813953488372,0.17543859649122806,0.2,0.13893588463741183,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
2,2,49,0.8881685575364667,0.925476603119584,0.9535714285714286,0.9393139841688655,0.35,0.24561403508771928,0.28865979381443296,0.23598298570016318,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
2,3,49,0.8831168831168831,0.9236111111111112,0.95,0.9366197183098591,0.3,0.21428571428571427,0.25,0.21231373593619418,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
2,4,49,0.8295454545454546,0.9252336448598131,0.8839285714285714,0.9041095890410958,0.19753086419753085,0.2857142857142857,0.23357664233576642,0.21134752238436952,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
2,5,49,0.836038961038961,0.9226519337016574,0.8946428571428572,0.9084315503173164,0.1917808219178082,0.25,0.21705426356589147,0.16521212793605236,lr,single,diagnostic,22,low_plus_medium,minus_completeness_aggregates
1,1,50,0.8703403565640194,0.9270462633451957,0.9303571428571429,0.928698752228164,0.2909090909090909,0.2807017543859649,0.2857142857142857,0.215403571009459,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
1,2,50,0.7941653160453809,0.9270216962524654,0.8392857142857143,0.8809746954076851,0.18181818181818182,0.3508771929824561,0.23952095808383234,0.19645968332186564,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
1,3,50,0.862012987012987,0.9233511586452763,0.925,0.9241748438893844,0.23636363636363636,0.23214285714285715,0.23423423423423423,0.20722306870875862,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
1,4,50,0.8311688311688312,0.9206642066420664,0.8910714285714286,0.9056261343012704,0.17567567567567569,0.23214285714285715,0.2,0.17725317043908773,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
1,5,50,0.8392857142857143,0.9198542805100182,0.9017857142857143,0.9107303877366997,0.1791044776119403,0.21428571428571427,0.1951219512195122,0.14374128448572182,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
2,1,50,0.8687196110210696,0.9238938053097345,0.9321428571428572,0.928,0.2692307692307692,0.24561403508771928,0.25688073394495414,0.18463132082227518,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
2,2,50,0.8638573743922204,0.9280575539568345,0.9214285714285714,0.9247311827956989,0.2786885245901639,0.2982456140350877,0.288135593220339,0.2405083713038851,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
2,3,50,0.8538961038961039,0.9257246376811594,0.9125,0.9190647482014388,0.234375,0.26785714285714285,0.25,0.19165460710995802,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
2,4,50,0.797077922077922,0.9239766081871345,0.8464285714285714,0.8835041938490215,0.1650485436893204,0.30357142857142855,0.2138364779874214,0.2094861897059528,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
2,5,50,0.823051948051948,0.9230769230769231,0.8785714285714286,0.9002744739249772,0.18072289156626506,0.26785714285714285,0.2158273381294964,0.1695069341606686,lr,single,diagnostic,22,low_plus_medium,minus_name_lexical
1,1,54,0.8768233387358185,0.9275618374558304,0.9375,0.9325044404973357,0.3137254901960784,0.2807017543859649,0.2962962962962963,0.22577575528640348,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
1,2,54,0.8427876823338736,0.9201451905626135,0.9053571428571429,0.9126912691269127,0.19696969696969696,0.22807017543859648,0.21138211382113822,0.1783470586896097,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
1,3,54,0.8636363636363636,0.9234875444839857,0.9267857142857143,0.9251336898395722,0.24074074074074073,0.23214285714285715,0.23636363636363636,0.20660263070376472,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
1,4,54,0.8392857142857143,0.9198542805100182,0.9017857142857143,0.9107303877366997,0.1791044776119403,0.21428571428571427,0.1951219512195122,0.17737520188357625,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
1,5,54,0.8409090909090909,0.92,0.9035714285714286,0.9117117117117117,0.18181818181818182,0.21428571428571427,0.19672131147540983,0.14819264762606005,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
2,1,54,0.873581847649919,0.9184027777777778,0.9446428571428571,0.9313380281690141,0.24390243902439024,0.17543859649122806,0.20408163265306123,0.15047093416791021,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
2,2,54,0.8784440842787682,0.9261862917398945,0.9410714285714286,0.933569530558016,0.3125,0.2631578947368421,0.2857142857142857,0.22101023783874324,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
2,3,54,0.8668831168831169,0.9283154121863799,0.925,0.9266547406082289,0.27586206896551724,0.2857142857142857,0.2807017543859649,0.20931789443085366,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
2,4,54,0.797077922077922,0.9223300970873787,0.8482142857142857,0.8837209302325582,0.15841584158415842,0.2857142857142857,0.20382165605095542,0.20419531382970232,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
2,5,54,0.8262987012987013,0.9217877094972067,0.8839285714285714,0.902461257976299,0.17721518987341772,0.25,0.2074074074074074,0.17752792944454804,lr,single,diagnostic,22,low_plus_medium,minus_brand_only
1,1,54,0.8525121555915721,0.9287020109689214,0.9071428571428571,0.9177958446251129,0.2571428571428571,0.3157894736842105,0.28346456692913385,0.2186285320958303,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
1,2,54,0.8022690437601296,0.9179389312977099,0.8589285714285714,0.8874538745387454,0.15053763440860216,0.24561403508771928,0.18666666666666668,0.13872103705675132,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
1,3,54,0.8246753246753247,0.9232209737827716,0.8803571428571428,0.9012797074954296,0.18292682926829268,0.26785714285714285,0.21739130434782608,0.18660731311694356,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
1,4,54,0.788961038961039,0.9215686274509803,0.8392857142857143,0.8785046728971962,0.1509433962264151,0.2857142857142857,0.19753086419753085,0.16239581456695498,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
1,5,54,0.788961038961039,0.9182879377431906,0.8428571428571429,0.8789571694599627,0.13725490196078433,0.25,0.17721518987341772,0.1366284094241479,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
2,1,54,0.8703403565640194,0.9210526315789473,0.9375,0.9292035398230089,0.2553191489361702,0.21052631578947367,0.23076923076923078,0.1489766484415728,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
2,2,54,0.8541329011345219,0.9257246376811594,0.9125,0.9190647482014388,0.24615384615384617,0.2807017543859649,0.26229508196721313,0.2180972380546531,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
2,3,54,0.8068181818181818,0.9216061185468452,0.8607142857142858,0.8901200369344414,0.16129032258064516,0.26785714285714285,0.20134228187919462,0.17696358557523575,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
2,4,54,0.7678571428571429,0.9178356713426854,0.8178571428571428,0.8649669499527857,0.1282051282051282,0.26785714285714285,0.17341040462427745,0.14250330454012372,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
2,5,54,0.7727272727272727,0.9216867469879518,0.8196428571428571,0.8676748582230623,0.1440677966101695,0.30357142857142855,0.19540229885057472,0.12994631455967237,lr,single,diagnostic,22,low_plus_medium,minus_interactions_contact_temporal
1,1,53,0.880064829821718,0.9278169014084507,0.9410714285714286,0.9343971631205674,0.32653061224489793,0.2807017543859649,0.3018867924528302,0.22740731799883337,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
1,2,53,0.8622366288492707,0.9218472468916519,0.9267857142857143,0.9243098842386465,0.24074074074074073,0.22807017543859648,0.23423423423423423,0.19216289450380675,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
1,3,53,0.8636363636363636,0.9234875444839857,0.9267857142857143,0.9251336898395722,0.24074074074074073,0.23214285714285715,0.23636363636363636,0.20537145478406474,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
1,4,53,0.8457792207792207,0.9204339963833634,0.9089285714285714,0.9146451033243486,0.19047619047619047,0.21428571428571427,0.20168067226890757,0.1774129841574132,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
1,5,53,0.8409090909090909,0.92,0.9035714285714286,0.9117117117117117,0.18181818181818182,0.21428571428571427,0.19672131147540983,0.15285797194575695,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
2,1,53,0.8752025931928687,0.9185441941074524,0.9464285714285714,0.9322779243623571,0.25,0.17543859649122806,0.20618556701030927,0.150380864618001,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
2,2,53,0.8833063209076175,0.9265734265734266,0.9464285714285714,0.9363957597173145,0.3333333333333333,0.2631578947368421,0.29411764705882354,0.2213791878193897,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
2,3,53,0.8814935064935064,0.9279437609841827,0.9428571428571428,0.9353410097431355,0.3191489361702128,0.26785714285714285,0.2912621359223301,0.21111380436209315,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
2,4,53,0.810064935064935,0.9235181644359465,0.8625,0.8919667590027701,0.17204301075268819,0.2857142857142857,0.21476510067114093,0.22650381719495866,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
2,5,53,0.827922077922078,0.9219330855018587,0.8857142857142857,0.9034608378870674,0.1794871794871795,0.25,0.208955223880597,0.1756027889626559,lr,single,diagnostic,22,low_plus_medium,minus_interactions_source_contact
1,1,54,0.8768233387358185,0.9275618374558304,0.9375,0.9325044404973357,0.3137254901960784,0.2807017543859649,0.2962962962962963,0.22581759859564188,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
1,2,54,0.8444084278768234,0.9202898550724637,0.9071428571428571,0.9136690647482014,0.2,0.22807017543859648,0.21311475409836064,0.17900427722641687,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
1,3,54,0.8636363636363636,0.9234875444839857,0.9267857142857143,0.9251336898395722,0.24074074074074073,0.23214285714285715,0.23636363636363636,0.2040555072323228,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
1,4,54,0.8425324675324676,0.9201451905626135,0.9053571428571429,0.9126912691269127,0.18461538461538463,0.21428571428571427,0.19834710743801653,0.1771662955904182,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
1,5,54,0.8409090909090909,0.9215328467153284,0.9017857142857143,0.9115523465703971,0.19117647058823528,0.23214285714285715,0.20967741935483872,0.14942670490929866,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
2,1,54,0.8752025931928687,0.9185441941074524,0.9464285714285714,0.9322779243623571,0.25,0.17543859649122806,0.20618556701030927,0.15247747163725733,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
2,2,54,0.8768233387358185,0.926056338028169,0.9392857142857143,0.9326241134751773,0.30612244897959184,0.2631578947368421,0.2830188679245283,0.22153387633688842,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
2,3,54,0.8636363636363636,0.9265232974910395,0.9232142857142858,0.924865831842576,0.25862068965517243,0.26785714285714285,0.2631578947368421,0.20765012245398767,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
2,4,54,0.788961038961039,0.9232283464566929,0.8375,0.8782771535580525,0.1574074074074074,0.30357142857142855,0.2073170731707317,0.20315666346203223,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
2,5,54,0.8246753246753247,0.9216417910447762,0.8821428571428571,0.9014598540145985,0.175,0.25,0.20588235294117646,0.17223927048216683,lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk
1,1,54,0.880064829821718,0.9278169014084507,0.9410714285714286,0.9343971631205674,0.32653061224489793,0.2807017543859649,0.3018867924528302,0.22983472264751661,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
1,2,54,0.8638573743922204,0.9219858156028369,0.9285714285714286,0.9252669039145908,0.24528301886792453,0.22807017543859648,0.23636363636363636,0.19453425255071882,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
1,3,54,0.8603896103896104,0.9232142857142858,0.9232142857142858,0.9232142857142858,0.23214285714285715,0.23214285714285715,0.23214285714285715,0.20686036448207512,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
1,4,54,0.8392857142857143,0.9183303085299456,0.9035714285714286,0.9108910891089109,0.16923076923076924,0.19642857142857142,0.18181818181818182,0.17716231250883757,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
1,5,54,0.8392857142857143,0.9213893967093236,0.9,0.9105691056910569,0.18840579710144928,0.23214285714285715,0.208,0.15043432944708254,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
2,1,54,0.873581847649919,0.9184027777777778,0.9446428571428571,0.9313380281690141,0.24390243902439024,0.17543859649122806,0.20408163265306123,0.15041802127507273,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
2,2,54,0.8752025931928687,0.9259259259259259,0.9375,0.9316770186335404,0.3,0.2631578947368421,0.2803738317757009,0.225416685265439,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
2,3,54,0.8798701298701299,0.9263157894736842,0.9428571428571428,0.9345132743362832,0.30434782608695654,0.25,0.27450980392156865,0.2105546958376122,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
2,4,54,0.8003246753246753,0.9210019267822736,0.8535714285714285,0.8860055607043559,0.15463917525773196,0.26785714285714285,0.19607843137254902,0.20835730334213762,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
2,5,54,0.8262987012987013,0.9217877094972067,0.8839285714285714,0.902461257976299,0.17721518987341772,0.25,0.2074074074074074,0.172197052073166,lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact
1,1,34,0.880064829821718,0.9233449477351916,0.9464285714285714,0.9347442680776014,0.3023255813953488,0.22807017543859648,0.26,0.2209535845156515,lr,two-stage,diagnostic,37,v2_lr2,baseline
1,2,34,0.8768233387358185,0.9201388888888888,0.9464285714285714,0.9330985915492958,0.2682926829268293,0.19298245614035087,0.22448979591836735,0.18726845595583375,lr,two-stage,diagnostic,37,v2_lr2,baseline
1,3,34,0.8831168831168831,0.9206896551724137,0.9535714285714286,0.9368421052631579,0.2777777777777778,0.17857142857142858,0.21739130434782608,0.18546162464686416,lr,two-stage,diagnostic,37,v2_lr2,baseline
1,4,34,0.8636363636363636,0.9175438596491228,0.9339285714285714,0.9256637168141593,0.1956521739130435,0.16071428571428573,0.17647058823529413,0.16545468365111865,lr,two-stage,diagnostic,37,v2_lr2,baseline
1,5,34,0.8668831168831169,0.9178321678321678,0.9375,0.9275618374558304,0.20454545454545456,0.16071428571428573,0.18,0.16210897220601497,lr,two-stage,diagnostic,37,v2_lr2,baseline
2,1,34,0.8589951377633711,0.9141856392294221,0.9321428571428572,0.9230769230769231,0.17391304347826086,0.14035087719298245,0.1553398058252427,0.13109706967181464,lr,two-stage,diagnostic,37,v2_lr2,baseline
2,2,34,0.880064829821718,0.9175257731958762,0.9535714285714286,0.9352014010507881,0.2571428571428571,0.15789473684210525,0.1956521739130435,0.18394008006287604,lr,two-stage,diagnostic,37,v2_lr2,baseline
2,3,34,0.8977272727272727,0.927710843373494,0.9625,0.9447852760736196,0.4,0.25,0.3076923076923077,0.22918328528536067,lr,two-stage,diagnostic,37,v2_lr2,baseline
2,4,34,0.862012987012987,0.9233511586452763,0.925,0.9241748438893844,0.23636363636363636,0.23214285714285715,0.23423423423423423,0.24519358924851486,lr,two-stage,diagnostic,37,v2_lr2,baseline
2,5,34,0.875,0.9244288224956063,0.9392857142857143,0.9317980513728964,0.2765957446808511,0.23214285714285715,0.2524271844660194,0.19983077839304822,lr,two-stage,diagnostic,37,v2_lr2,baseline
