model_key,mode,trial,feature_bundle,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,single,1,low_plus_medium,"{""C"": 3.5879974986691985, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.6606027279041865,0.01705157114963375,0.9412765317443919,0.007809964907206517,0.6682142857142858,0.020621714333217193,0.7813620333377423,0.013644933328288459,0.15081249125227558,0.012138419271424008,0.5854636591478697,0.0614761602832888,0.23967147460820604,0.01976569777469404,0.1298184603880534,0.007861432449879021
lr,single,2,low_plus_medium,"{""C"": 6.827433642882706, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",0.6551032435959503,0.013472626957920945,0.9362873573051269,0.0077209685307888425,0.6657142857142857,0.01537789295829356,0.7780327430555356,0.010692034522919811,0.14190891901615338,0.012585421818520513,0.549436090225564,0.06011133340260951,0.2255025262609704,0.020712059672260846,0.12999228064687904,0.01583522900660023
lr,single,3,low_plus_medium,"{""C"": 2.004623337060827, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.6356400892462482,0.029349360414082475,0.9383492963115359,0.0026458394242587524,0.6410714285714286,0.035138211074996685,0.7611773466076065,0.024353003181406204,0.14075578163153651,0.006942856318247381,0.581328320802005,0.0355791533985395,0.22634722960968462,0.008676512159588763,0.13835933024484245,0.009391939339974604
lr,single,4,low_plus_medium,"{""C"": 16.617230619519496, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.6168157612241891,0.014621861421780291,0.9408704401125995,0.007299437816825416,0.6171428571428571,0.020379060882410156,0.7451126257414021,0.013493857518468462,0.13866747309603447,0.008477134696817115,0.6130325814536342,0.06122467692804151,0.2260850391951207,0.015177542112991188,0.13268109976977835,0.0221398814034121
lr,single,5,low_plus_medium,"{""C"": 3.254954987778735, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.6765218169188996,0.0362556423824997,0.9381735709508636,0.005238967180780451,0.6892857142857143,0.04095480336135615,0.7940768693024122,0.027127369689683375,0.15300591634547364,0.017963136094842447,0.5495614035087719,0.0387187628072672,0.238681233792227,0.02194889285491149,0.13197890646126126,0.00537651320866401
lr,single,6,low_plus_medium,"{""C"": 0.02647932708898373, ""class_weight"": ""balanced"", ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.6343187606558758,0.047616705338394044,0.9336855092737301,0.01042899614255482,0.6439285714285714,0.062245399797240974,0.7600397556145146,0.04337258220121517,0.1318704756704561,0.010857086311159326,0.5392857142857144,0.11090572470963012,0.2109924268128943,0.020147107767236487,0.15277437767804486,0.027770610922422497
lr,single,7,low_plus_medium,"{""C"": 0.30671674780076136, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.6489407270201435,0.01637593659673637,0.9373846258114963,0.004449455463452566,0.6575,0.019046130894247684,0.7727256452181211,0.013406263477039267,0.14229165769425395,0.008081066618637311,0.5636591478696742,0.0366497973141472,0.22715077985378448,0.012689576540236001,0.1423497488904243,0.016575802995785538
lr,single,8,low_plus_medium,"{""C"": 11.462491513009432, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",0.6573659727630553,0.022107160098878864,0.9377057606380816,0.0049201261628635164,0.6671428571428571,0.024264696787804324,0.779389479647253,0.017353173541298138,0.14542745294045456,0.011809019825957797,0.5602756892230576,0.03451556424425655,0.23076269022495502,0.016845739691993076,0.12963898841295846,0.007975356997569048
lr,single,9,low_plus_medium,"{""C"": 1.3348057676182672, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",0.6570344566292702,0.022412738094632973,0.942970910253122,0.009339243442192809,0.6625,0.021219215396447073,0.7780950387656596,0.016837631713590068,0.15297525875448148,0.017308402171394798,0.6030075187969924,0.06010643497354599,0.24394036845899966,0.026638541228914892,0.13365098091364241,0.014880048132002546
lr,single,10,low_plus_medium,"{""C"": 0.29088650312195236, ""class_weight"": ""balanced"", ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.6609305605253741,0.022521423834199198,0.9366665746953942,0.009100851611450033,0.6725,0.030148442272007525,0.7824094378600697,0.018595877584352185,0.14339420620612,0.01263350592623891,0.5458646616541354,0.08206647228745015,0.22676693284763552,0.021982251089463244,0.1482632252426756,0.024587837945153755
lr,single,11,low_plus_medium,"{""C"": 0.05624991063156872, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.6307557515418132,0.016231009770293257,0.9294757208237753,0.012063302548628061,0.6425,0.01904613089424771,0.7595659649886479,0.013163548963157596,0.12612118722949378,0.0176496669880603,0.5148496240601503,0.09054970839623201,0.2024844101920728,0.02957558493511709,0.19230348559729812,0.027256461764817237
lr,single,12,low_plus_medium,"{""C"": 0.016242866566580996, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.6537813887894925,0.03750580129617691,0.9339705234335742,0.0016825606004041524,0.6660714285714285,0.04518951025110466,0.7767291673884066,0.029263778617748475,0.13951302641632507,0.010321089458901042,0.5320802005012532,0.03889388001248059,0.2202622900937322,0.008913998409155821,0.1668539846966469,0.03029142877009713
lr,single,13,low_plus_medium,"{""C"": 5.395545063309067, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",0.6599702161695679,0.013788743273984551,0.9407948438636253,0.009273034394181855,0.6678571428571429,0.016598500055174638,0.7810119192766452,0.01105410169777837,0.1495433950083503,0.015842551931399863,0.581265664160401,0.07598073086723336,0.23780419371658984,0.02618105433927806,0.13070319012009687,0.011956242681180354
lr,single,14,low_plus_medium,"{""C"": 3.180316697288289, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.6693668568060789,0.03055379131158671,0.9402986852476893,0.009361381987693124,0.6792857142857143,0.03514909932947739,0.7882041324673548,0.024566112302659867,0.15259730201520513,0.017876661308093476,0.5715538847117794,0.0732500357775248,0.24050999664874445,0.02733824655542,0.1370834006378301,0.01660674167277325
lr,single,15,low_plus_medium,"{""C"": 0.14801333871029723, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.6287992801363952,0.01847866492326531,0.9372473423865244,0.00951937202562595,0.6339285714285714,0.019626616662905817,0.7561251727318711,0.014411181124340616,0.13730045074619104,0.015687978748279444,0.5779448621553884,0.06845661767197743,0.2217699099433994,0.02488386758858488,0.15175957154395886,0.018666190165352085
lr,single,16,low_plus_medium,"{""C"": 8.876047368395435, ""class_weight"": ""balanced"", ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.7021432781157254,0.0193296698108985,0.9380842180813213,0.008721942920062661,0.7196428571428571,0.01893194040099796,0.8143477918518706,0.013778129488069533,0.15986135057757317,0.02038879909621533,0.5287593984962407,0.06549534441814457,0.24536593197928122,0.03065751497731773,0.13417545140101703,0.021656889929063325
lr,single,17,low_plus_medium,"{""C"": 3.710797642120777, ""class_weight"": ""balanced"", ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.6894767307247048,0.0158538903560943,0.9398805934547291,0.00820909083461864,0.7032142857142858,0.0152529689314733,0.8044151319151016,0.011201344068150624,0.15816576914959918,0.018748998729421876,0.5529448621553885,0.0643627370345677,0.24587337713830296,0.028603474911749284,0.1363682751319788,0.02403780151997027
lr,single,18,low_plus_medium,"{""C"": 0.3472642154934911, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.6077174851080848,0.04308723651011791,0.9455521716650829,0.0017586480253048396,0.6028571428571429,0.049391707971344026,0.7351229944582639,0.03796108726468001,0.1438579768586647,0.011199683851782254,0.656015037593985,0.021199807789280736,0.23556903231265608,0.01409297426866817,0.14850291404618154,0.018127323418056084
lr,single,19,low_plus_medium,"{""C"": 0.013950749635053489, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.6320381401418679,0.03676740183907992,0.9289028538370541,0.011102721306302557,0.6442857142857142,0.04058563634527638,0.7601516663318053,0.029638481675583788,0.12718256491533664,0.019543513834761012,0.5107769423558897,0.07758440778131141,0.20327854026446185,0.02990113280497752,0.17825588707715406,0.030975709461252086
lr,single,20,low_plus_medium,"{""C"": 1.7978981401633338, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.6190916457934286,0.019298403086766062,0.936595890273597,0.013365458916120067,0.6228571428571428,0.014914723584157928,0.7481119038839075,0.014062179888715883,0.1345230012021305,0.01953104068711833,0.5818922305764411,0.0859779723669869,0.21851192565864022,0.03178855399658718,0.13147889875172555,0.016555586319046484
