model_key,mode,trial,feature_bundle,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
xgboost,single,38,low_plus_medium,"{""colsample_bytree"": 0.9699233717248108, ""learning_rate"": 0.17510337704559478, ""max_depth"": 8, ""min_child_weight"": 1.2237354224763068, ""n_estimators"": 429, ""reg_lambda"": 1.2894249952019774, ""subsample"": 0.714578490752822}",0.8835168073417667,0.00452662044947923,0.9086032654406658,0.0013249944010959545,0.9692857142857143,0.004573660169594876,0.9379596709158372,0.002522192774818162,0.09382352941176471,0.06179551052550069,0.031766917293233075,0.02043951461514013,0.047253093035356915,0.03030444327114502,0.13036815242880567,0.022554751064509677
xgboost,single,39,low_plus_medium,"{""colsample_bytree"": 0.7676457277265215, ""learning_rate"": 0.013733325030277651, ""max_depth"": 8, ""min_child_weight"": 9.696087209288635, ""n_estimators"": 231, ""reg_lambda"": 1.5562705761113151, ""subsample"": 0.656135838825565}",0.8812414489886127,0.012960479708723755,0.90918804357273,0.002688687806919906,0.9657142857142856,0.012494896917525642,0.9365745550216179,0.0072764466823590414,0.12857142857142856,0.06494372236659932,0.0424812030075188,0.021244759723392383,0.06380063180063181,0.031916731806913685,0.1426760299695579,0.023501428426869066
xgboost,single,40,low_plus_medium,"{""colsample_bytree"": 0.9139053797008749, ""learning_rate"": 0.11130064433979851, ""max_depth"": 10, ""min_child_weight"": 1.1605310557928896, ""n_estimators"": 249, ""reg_lambda"": 0.16530576263139127, ""subsample"": 0.7869526406221166}",0.8841687890715445,0.006243712381021426,0.908944182675701,0.0026887847811392137,0.9696428571428571,0.006388765649999377,0.9383020062678298,0.0034781469930005283,0.10118388857519292,0.06180634138359323,0.035526315789473684,0.02770571553533524,0.052065825729154656,0.038491010342008705,0.13397030205568278,0.01929286870397619
xgboost,two-stage,1,low_plus_medium,"{""colsample_bytree"": 0.8123078362396214, ""learning_rate"": 0.1088135384114176, ""max_depth"": 9, ""min_child_weight"": 6.454142386300099, ""n_estimators"": 308, ""reg_lambda"": 5.438484655859348, ""subsample"": 0.6930562967865734}",0.8913042791892064,0.004104020075609838,0.909063748770097,0.0008277500028022491,0.9782142857142857,0.0054632351931351375,0.9423634746775157,0.00234660565157995,0.11428104575163398,0.008385139492749724,0.02838345864661654,0.008726160580728663,0.045002038152723085,0.012011079022645981,0.10632433427030144,0.012276919344028265
xgboost,two-stage,2,low_plus_medium,"{""colsample_bytree"": 0.770352834549404, ""learning_rate"": 0.03441660179285968, ""max_depth"": 7, ""min_child_weight"": 6.867379230219767, ""n_estimators"": 564, ""reg_lambda"": 5.432268948885332, ""subsample"": 0.7496736173628731}",0.8874102801574439,0.002447805083277398,0.9087062358692137,0.0020339482456865096,0.9739285714285714,0.0036770107646382014,0.9401807204042594,0.0013669516049324008,0.09031746031746031,0.06201536720616345,0.02838345864661654,0.02421466415446053,0.04287679171206421,0.03487234289937711,0.10571974756510474,0.018888410041336606
xgboost,two-stage,3,low_plus_medium,"{""colsample_bytree"": 0.8984057120973785, ""learning_rate"": 0.02101099916552784, ""max_depth"": 6, ""min_child_weight"": 8.349118870815193, ""n_estimators"": 300, ""reg_lambda"": 0.16238883259765102, ""subsample"": 0.6946649451990324}",0.8903318318634363,0.005465933003222464,0.9089666756118413,0.0009236972887720903,0.9771428571428571,0.00569192051803899,0.9418166294485812,0.0030622561350753387,0.1173160173160173,0.04809755645302119,0.028320802005012524,0.008546604778411078,0.045267110685503396,0.014023399460532538,0.10278287747094021,0.008885205553040001
xgboost,two-stage,4,low_plus_medium,"{""colsample_bytree"": 0.9298656761825366, ""learning_rate"": 0.0593438921868239, ""max_depth"": 3, ""min_child_weight"": 3.79301206531667, ""n_estimators"": 634, ""reg_lambda"": 0.1939741537911964, ""subsample"": 0.6584692976770793}",0.892929234460839,0.004643138709814448,0.9092107298308131,0.0005686690140967437,0.9799999999999999,0.005463235193135161,0.9432722449442348,0.002642731024171923,0.1238888888888889,0.007157832625958405,0.028320802005012524,0.008546604778411078,0.04558497248565742,0.011904944080435555,0.10652436881972889,0.011969556596134589
xgboost,two-stage,5,low_plus_medium,"{""colsample_bytree"": 0.6614453580768235, ""learning_rate"": 0.016419568374197557, ""max_depth"": 10, ""min_child_weight"": 2.039410572988195, ""n_estimators"": 653, ""reg_lambda"": 0.11022904192228676, ""subsample"": 0.7138880329351742}",0.8906544023237701,0.003947273585367668,0.9092734351588325,0.0019182708266722288,0.9771428571428572,0.0030722590239437844,0.9419853195343151,0.002111873228299361,0.12396897220426632,0.08409016445347842,0.031892230576441104,0.020677071463058187,0.050636972520051816,0.03305691114589668,0.10659023101290435,0.012302603309635252
xgboost,two-stage,6,low_plus_medium,"{""colsample_bytree"": 0.8364575264443885, ""learning_rate"": 0.016873834771176124, ""max_depth"": 3, ""min_child_weight"": 7.126430741195557, ""n_estimators"": 539, ""reg_lambda"": 0.6127183876211592, ""subsample"": 0.6213527730508701}",0.8874108063735292,0.007846328450959462,0.9086954415963818,0.0018837883356154549,0.9739285714285714,0.008496698038121663,0.9401658539406416,0.0043973096608475575,0.10710678210678211,0.07761788601967935,0.028383458646616545,0.018200217561803744,0.043880029955979324,0.027730857712288184,0.11393345931415737,0.019782532972159178
xgboost,two-stage,7,low_plus_medium,"{""colsample_bytree"": 0.9404526507288824, ""learning_rate"": 0.045331883915123036, ""max_depth"": 5, ""min_child_weight"": 1.3912755581151275, ""n_estimators"": 605, ""reg_lambda"": 0.2306730293984055, ""subsample"": 0.9500019768938435}",0.8913074364857184,0.00592256098891174,0.9085245960808649,0.0017720994788896513,0.9789285714285715,0.007440238091428443,0.9423975652045395,0.0033940731296563573,0.07434173669467788,0.06719924735112315,0.021303258145363407,0.020740200180888308,0.03275537248139988,0.03142941021382121,0.09777241977100662,0.011113137922793932
