model_key,mode,gate_type,feature_bundle,selected_trial,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,single,production,low_plus_medium,14,"{""C"": 0.018702742958488373, ""class_weight"": {""0"": 3.5, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.8865432514541105,0.008843412690774204,0.9171755368532292,0.0032149919818675716,0.9620238095238095,0.011581320482871716,0.9390196100321273,0.005112935727347369,0.272865422473408,0.06071823573850983,0.13717627401837926,0.03947084411595803,0.17938214412183298,0.039335918574142065,0.1897683200234762,0.028952772661316552
lr,single,diagnostic,low_plus_medium,38,"{""C"": 0.031066049133505004, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.8440379717527204,0.02185761277600661,0.9249822097238474,0.0046103459530856756,0.9014285714285715,0.024215585019221185,0.9128984172293063,0.013369651773456429,0.22447244258969137,0.04687821796164009,0.27422723475355054,0.046746875110667795,0.2447729360109643,0.043179239639467355,0.19413448002513123,0.026344962719411273
lr,two-stage,production,low_plus_medium,16,"{""C"": 0.03230600504184561, ""class_weight"": {""0"": 3.5, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.8717200951398681,0.020112594179271442,0.920309841251461,0.002738916281316628,0.9402380952380953,0.024107069370846265,0.9300091644954078,0.011928628321633357,0.2607980819639419,0.0646838138003647,0.19162489557226403,0.03398810792779379,0.21548946482581227,0.03166733534232982,0.19096177568378422,0.027550195456125113
lr,two-stage,diagnostic,low_plus_medium,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.8596111613939815,0.01709064586511392,0.9247709514372148,0.003984002549411773,0.9203571428571429,0.019504926989628753,0.9224538908990051,0.010214895306475097,0.2508339282363667,0.04907986576820524,0.256578947368421,0.04262033536767511,0.25124990858155366,0.03983456854398791,0.18968312141337407,0.0276823017402989
