model_key,mode,trial,feature_bundle,params_json,objective_score,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,single,21,low_plus_medium,"{""C"": 0.0329516169145586, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.2644380379186826,0.8452393230756277,0.0130935921283515,0.9257550669907163,0.0063318844492384115,0.9021428571428572,0.019865619978819086,0.913624455771811,0.008491301805309813,0.2222222200409937,0.028468065123260965,0.2799498746867168,0.07737996305923435,0.24532849066684567,0.041404124192998874,0.19109547251836903,0.035213341779877935
lr,single,22,low_plus_medium,"{""C"": 0.03331959679573001, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.27344298192240113,0.841984676587594,0.009449893510369699,0.9262698407885619,0.0019660120783931037,0.8975,0.009556491543042625,0.9116386152418048,0.005661132386858955,0.22343162690942062,0.0244200691925234,0.29066416040100246,0.019471401988045287,0.2523646600163993,0.021888015136181157,0.21078321906001837,0.0503500505458794
lr,single,23,low_plus_medium,"{""C"": 0.015048495201269952, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.20229542332394881,0.8173135616409523,0.04686786542088032,0.923302984556796,0.006208354538233483,0.8710714285714285,0.05133920807447543,0.8957636346057043,0.02920182914531097,0.20298162486674812,0.07133238714389242,0.28327067669172934,0.05134267352980029,0.22909969182090664,0.057024166841758414,0.18568608221137595,0.037143449269277776
lr,single,24,low_plus_medium,"{""C"": 0.03377308384991246, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.25593679040366923,0.8546307015512851,0.016802270891761294,0.9233560863321951,0.003890384586459409,0.9160714285714286,0.02032892781536813,0.919575293051629,0.010113896074609363,0.23237994309872403,0.03780657554721765,0.24492481203007518,0.042483051245826346,0.23566791904506768,0.031430046491684495,0.2026887135860156,0.044275101925473424
lr,single,25,low_plus_medium,"{""C"": 0.02335530134928003, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.2566149028392564,0.8540013471131787,0.015183329631445494,0.9235793826109043,0.003942383292682549,0.915,0.016963345838625583,0.919193193237524,0.009115316600957355,0.2304989887847031,0.03682701422193866,0.24812030075187969,0.0425618039013502,0.23732625303788418,0.033898107688491864,0.19288649801372237,0.034295976148142046
lr,single,26,low_plus_medium,"{""C"": 0.034496844132542205, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.2557427367000502,0.8403844534719737,0.036602837711894355,0.9235275601207142,0.003535864468627902,0.8985714285714286,0.040992159529075124,0.91044962124571,0.023047644297604603,0.22056994101819147,0.04623526743900921,0.2622807017543859,0.02713719836318629,0.23583744605254903,0.03322212555260974,0.19905290647501184,0.03495847645023694
lr,single,27,low_plus_medium,"{""C"": 0.052471160213249886, ""class_weight"": {""0"": 5.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.017069333997917296,0.77871455934665,0.009284598214826266,0.9249463708352822,0.002007884886736942,0.8232142857142858,0.009381375383259796,0.8710993860541285,0.005979433325644184,0.16140373506275146,0.011737457776169233,0.3368421052631579,0.014809252142933592,0.21815373212834813,0.013524335666597274,0.17977145519390456,0.01605642018154464
lr,single,28,low_plus_medium,"{""C"": 0.031664088124160036, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.24912132513087049,0.8348476078216759,0.016476149023345932,0.9250288020804323,0.004944319352975022,0.8903571428571428,0.016467345547712134,0.9072993958739586,0.009901778766686768,0.20957913967111774,0.04135223512845459,0.2837092731829574,0.045045550013238,0.24020867759825215,0.040590857109005396,0.19217431889266523,0.01779367723681741
lr,single,29,low_plus_medium,"{""C"": 0.02433798872131348, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 1500, ""solver"": ""lbfgs""}",0.23749693797104743,0.855606306173567,0.02529027315215259,0.9208962285852618,0.005120382359381815,0.9199999999999999,0.02528914423871497,0.9203231462702497,0.015050049421574861,0.2261949474239852,0.06048404745183307,0.2162907268170426,0.03782852900654415,0.21960525655380064,0.0495110206185287,0.17891681417246788,0.025828856122565476
lr,single,30,low_plus_medium,"{""C"": 0.037019537478246746, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",-0.25787562868619324,0.6641588962091394,0.036439425766061816,0.9351317762715275,0.009009175966367208,0.6778571428571428,0.04866325353794134,0.78473969511708,0.030768117212027282,0.14143518547607808,0.011078278487408213,0.5290726817042606,0.09625708009509217,0.22231868095776938,0.020107324106209353,0.17899934247563393,0.01482926721112479
