model_key,mode,trial,feature_bundle,params_json,objective_score,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,two-stage,7,low_plus_medium,"{""C"": 0.030018549510047628, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",-0.30638781781606883,0.6700346250184175,0.031866284577823846,0.9256741016436137,0.005633445782000146,0.6925,0.039695910445818605,0.7916053551400818,0.02512107561161594,0.12771557945182233,0.0100819850462508,0.44636591478696747,0.06524641602939485,0.19805883978901082,0.0165657091195908,0.16195143728529518,0.04504793425932498
lr,two-stage,8,low_plus_medium,"{""C"": 0.018553466791050546, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",-0.2095154194313166,0.6959812877560041,0.03490038680752769,0.9278098752547695,0.009105818582305922,0.7214285714285714,0.03851517061297975,0.8111828163141924,0.025884573599375262,0.13939100136104746,0.0222731915838324,0.4434837092731829,0.06985824977563092,0.2115359166472774,0.032156880379150696,0.18508585006779127,0.031720323380815936
lr,two-stage,9,low_plus_medium,"{""C"": 0.151775958036994, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",-0.2247668505458613,0.6752194321076006,0.029326255235379267,0.9337396743295792,0.007448619487992855,0.6914285714285715,0.029610567611677324,0.7942562377813142,0.021265893841427703,0.14506839439535563,0.021846544517712122,0.5142230576441102,0.046587899142701054,0.22602139700085555,0.03013241967961123,0.16101902249692843,0.027022597795271257
lr,two-stage,10,low_plus_medium,"{""C"": 0.3195452190992881, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",-0.21190295973914378,0.6894930434233514,0.01369822786304915,0.9314114913231123,0.006603103592102664,0.7107142857142856,0.020671137326411123,0.8059905506220673,0.011375167129127315,0.1422675058645197,0.009683048142374811,0.4786340852130325,0.06613686775049345,0.21910287636553072,0.01816346885604505,0.1433931238732346,0.02276948405031443
lr,two-stage,11,low_plus_medium,"{""C"": 0.06733322354192327, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.05887837095566914,0.7913790018733293,0.02074865860802837,0.9240325892039181,0.007698665936175641,0.8392857142857142,0.017459866516543326,0.879578103167988,0.012690151470991496,0.16739339521119184,0.04055981499676788,0.31604010025062657,0.05880298274925063,0.2186103261165932,0.04828101094536622,0.19026553064437657,0.027788405909301886
lr,two-stage,12,low_plus_medium,"{""C"": 0.07727588489061839, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.016692813932857153,0.7803384621861122,0.02284372196088179,0.9240454470048602,0.006663439810349729,0.8260714285714286,0.02324448585038994,0.8721771680753247,0.014617618386676107,0.1610927381510091,0.030560731110510452,0.3265664160401003,0.05136109799421091,0.21510957894524507,0.03652655723732851,0.18174465237864773,0.01777261534947982
lr,two-stage,13,low_plus_medium,"{""C"": 0.0626001908411051, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.10176825021085337,0.8007882716958893,0.019190876943530815,0.924979407718838,0.006287304010547013,0.8496428571428571,0.021110738151616643,0.8855779200033579,0.012192721351948054,0.17507737442843363,0.031750403021662106,0.3154135338345864,0.06397712555097418,0.22437148502811977,0.04108691278693131,0.18126785719870922,0.02334675320158863
lr,two-stage,14,low_plus_medium,"{""C"": 0.015168879739165763, ""class_weight"": {""0"": 2.0, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.1014389405669151,0.9020159338230652,0.008690835500427952,0.9116660387097507,0.002659898663505793,0.9878571428571428,0.008777289805317525,0.948217740855483,0.004803234870728548,0.38416666666666666,0.19962464777677127,0.04974937343358397,0.0237495948070099,0.08470903253844751,0.03651290833020347,0.16729908028467594,0.029307866953807313
lr,two-stage,15,low_plus_medium,"{""C"": 0.0050643879833727696, ""class_weight"": {""0"": 2.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",-0.48196892311298284,0.9068802753162558,0.002955532543928678,0.9083514187113819,0.0008682467775939983,0.9982142857142857,0.002766416675862431,0.9511639298195289,0.0016289007197758808,0.0,0.0,0.0,0.0,0.0,0.0,0.18031076887017186,0.029987198710707413
lr,two-stage,16,low_plus_medium,"{""C"": 0.014393635062035922, ""class_weight"": {""0"": 2.5, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.13888492605587294,0.8679723841798396,0.04144875962174112,0.9141451895768992,0.0040788727392689255,0.9432142857142857,0.04960815847978136,0.9278084640955416,0.024904059111766425,0.19422127872127873,0.1492572622106691,0.12030075187969924,0.06544695417592564,0.13523628111993125,0.07277929569695354,0.1809544813274489,0.028818280637979244
