threshold,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,model_key,mode,gate_type,feature_bundle,selected_trial,params_json,category_top_k,dataset_top_k,cluster_top_k,selection_rationale
0.41,0.9045014277996449,0.005851580259642886,0.9117158110335823,0.002370644619879254,0.9908333333333332,0.006417539034258849,0.9496181038605893,0.003240515488443751,0.39103785103785105,0.15246181442989873,0.04736842105263159,0.024169604922629234,0.08187975941041145,0.03942521589788687,0.1900610354909968,0.028636439722260692,lr,single,production,low_plus_medium,14,"{""C"": 0.018702742958488373, ""class_weight"": {""0"": 3.5, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",45,5,35,No production gate-pass candidate; fallback to precision/F1 best-effort.
0.5,0.8456557354045199,0.02033740657016039,0.925125602446358,0.003907671332118527,0.9032142857142856,0.022925863955263234,0.9138962951318577,0.012463247923115102,0.22721352336704623,0.0426274569225434,0.2742690058479532,0.04036369620177786,0.2465842305676174,0.0379411698882128,0.1938962499502688,0.026659664196477306,lr,single,diagnostic,low_plus_medium,38,"{""C"": 0.031066049133505004, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",25,5,60,Diagnostic gate-pass candidate selected.
0.33,0.9092594736435906,0.002347994701413378,0.9103477078618277,0.0018310619288915077,0.9984523809523809,0.0015793451382644704,0.9523651883649892,0.0012435106164543422,0.5611111111111111,0.3619221661089407,0.02370509607351712,0.016829526762152578,0.045023775677420635,0.03147582616813834,0.20829616706583037,0.029094969728459822,lr,two-stage,production,low_plus_medium,16,"{""C"": 0.03230600504184561, ""class_weight"": {""0"": 3.5, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",55,5,10,No production gate-pass candidate; fallback to precision/F1 best-effort.
0.51,0.8571254920120399,0.015955993054334754,0.9256786110429989,0.004003425536242167,0.9163095238095238,0.017579589020036243,0.9208887211458522,0.009490552364485962,0.2496753632199865,0.04788857660475926,0.2695488721804511,0.04121086298796172,0.2573916009152267,0.040107315450582416,0.2007560615602407,0.028646462468926704,lr,two-stage,diagnostic,low_plus_medium,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,5,45,Diagnostic gate-pass candidate selected.
